,player-1,player-2,player-3,combined_avg,sum_of_individual
240,Arafat Sunny,Soumya Sarkar,Taskin Ahmed,51.75,40.29
241,Mehidy Hasan Miraz,Rubel Hossain,Taskin Ahmed,17.0,12.82
242,Taijul Islam,Rubel Hossain,Taskin Ahmed,11.33333333,10.73
243,Mahmudullah,Rubel Hossain,Taskin Ahmed,42.6,27.5
244,Rubel Hossain,Anamul Haque,Taskin Ahmed,29.5,18.85
245,Mehidy Hasan Miraz,Tamim Iqbal,Taskin Ahmed,98.0,55.33
246,Mehidy Hasan Miraz,Soumya Sarkar,Taskin Ahmed,46.0,45.51
247,Mehidy Hasan Miraz,Shakib Al Hasan,Taskin Ahmed,90.33333333,47.959999999999994
248,Mustafizur Rahman,Mehidy Hasan Miraz,Taskin Ahmed,33.0,12.950000000000001
249,Mehidy Hasan Miraz,Sabbir Rahman,Taskin Ahmed,58.33333333,32.6
250,Mahmudullah,Taijul Islam,Taskin Ahmed,79.33333333,34.11
251,Mahmudullah,Tamim Iqbal,Taskin Ahmed,80.68181818,70.01
252,Mahmudullah,Soumya Sarkar,Taskin Ahmed,61.88235294,60.19
253,Mahmudullah,Shakib Al Hasan,Taskin Ahmed,66.20833333,62.63999999999999
254,Mahmudullah,Mustafizur Rahman,Taskin Ahmed,29.5,27.629999999999995
255,Mahmudullah,Anamul Haque,Taskin Ahmed,55.0,42.23
256,Mahmudullah,Sabbir Rahman,Taskin Ahmed,55.33333333,47.28
257,Mahmudullah,Shafiul Islam,Taskin Ahmed,35.25,27.479999999999997
258,Mahmudullah,Imrul Kayes,Taskin Ahmed,71.92307692,69.48
259,Mahmudullah,Mohammad Saifuddin,Taskin Ahmed,42.0,39.41
260,Tamim Iqbal,Soumya Sarkar,Taskin Ahmed,80.0,79.32000000000001
261,Mustafizur Rahman,Tamim Iqbal,Taskin Ahmed,50.5,46.76
262,Sabbir Rahman,Tamim Iqbal,Taskin Ahmed,68.5,66.41
263,Shafiul Islam,Tamim Iqbal,Taskin Ahmed,49.25,46.61
264,Abul Hasan,Tamim Iqbal,Taskin Ahmed,132.0,48.86
265,Anamul Haque,Soumya Sarkar,Taskin Ahmed,56.0,51.54
266,Subashis Roy,Sabbir Rahman,Taskin Ahmed,39.0,23.630000000000003
267,Subashis Roy,Imrul Kayes,Taskin Ahmed,60.0,45.83
268,Mustafizur Rahman,Shakib Al Hasan,Taskin Ahmed,58.5,39.38999999999999
269,Shakib Al Hasan,Anamul Haque,Taskin Ahmed,84.0,53.989999999999995
270,Mustafizur Rahman,Sabbir Rahman,Taskin Ahmed,26.5,24.03
271,Sabbir Rahman,Anamul Haque,Taskin Ahmed,57.5,38.629999999999995
272,Sabbir Rahman,Shafiul Islam,Taskin Ahmed,34.5,23.880000000000003
273,Imrul Kayes,Shafiul Islam,Taskin Ahmed,56.66666667,46.08
274,Mohammad Mithun,Mominul Haque,Mushfiqur Rahim,164.0,66.19
275,Mashrafe Mortaza,Mohammad Mithun,Mominul Haque,44.5,33.0
276,Mohammad Mithun,Mominul Haque,Rubel Hossain,38.5,28.23
277,Mehidy Hasan Miraz,Mohammad Mithun,Mominul Haque,46.0,36.93
278,Mahmudullah,Mohammad Mithun,Mominul Haque,64.0,51.61
279,Mohammad Mithun,Mominul Haque,Soumya Sarkar,65.0,60.92
280,Mustafizur Rahman,Mohammad Mithun,Mominul Haque,65.0,28.36
281,Mohammad Mithun,Mominul Haque,Imrul Kayes,74.0,70.21000000000001
282,Al-Amin Hossain,Mohammad Mithun,Mushfiqur Rahim,87.0,61.44
283,Mashrafe Mortaza,Mohammad Mithun,Mushfiqur Rahim,71.05,67.22999999999999
284,Mohammad Mithun,Mosaddek Hossain,Mushfiqur Rahim,102.25,77.83
285,Mohammad Mithun,Mushfiqur Rahim,Rubel Hossain,76.85714286,62.46
286,Mehidy Hasan Miraz,Mohammad Mithun,Mushfiqur Rahim,78.54545455,71.16
287,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,80.5,69.07
288,Mahmudullah,Mohammad Mithun,Mushfiqur Rahim,86.04347826,85.84
289,Soumya Sarkar,Mohammad Mithun,Mushfiqur Rahim,105.6,95.15
290,Mohammad Mithun,Liton Das,Mushfiqur Rahim,102.3076923,91.16
291,Mohammad Mithun,Shakib Al Hasan,Mushfiqur Rahim,101.2,97.6
292,Mustafizur Rahman,Mohammad Mithun,Mushfiqur Rahim,71.25,62.589999999999996
293,Mohammad Mithun,Shafiul Islam,Mushfiqur Rahim,74.0,62.44
294,Mohammad Mithun,Abu Jayed,Mushfiqur Rahim,106.0,61.19
295,Imrul Kayes,Mohammad Mithun,Mushfiqur Rahim,130.5,104.44
296,Al-Amin Hossain,Mashrafe Mortaza,Mohammad Mithun,33.0,28.25
297,Al-Amin Hossain,Mehidy Hasan Miraz,Mohammad Mithun,37.0,32.18
298,Al-Amin Hossain,Mohammad Mithun,Taijul Islam,32.0,30.09
299,Al-Amin Hossain,Mohammad Mithun,Mahmudullah,73.0,46.86
300,Al-Amin Hossain,Mohammad Mithun,Tamim Iqbal,190.0,65.99000000000001
301,Al-Amin Hossain,Mohammad Mithun,Shafiul Islam,37.0,23.46
302,Al-Amin Hossain,Mohammad Mithun,Najmul Hossain Shanto,38.0,33.21
303,Mashrafe Mortaza,Mohammad Mithun,Mosaddek Hossain,47.71428571,44.64
304,Mashrafe Mortaza,Mohammad Mithun,Fazle Mahmud,31.5,28.0
305,Mashrafe Mortaza,Mohammad Mithun,Rubel Hossain,35.33333333,29.27
306,Mashrafe Mortaza,Mehidy Hasan Miraz,Mohammad Mithun,38.66666667,37.97
307,Mashrafe Mortaza,Mohammad Mithun,Tamim Iqbal,72.07142857,71.78
308,Mashrafe Mortaza,Mohammad Mithun,Soumya Sarkar,73.83333333,61.96
309,Mashrafe Mortaza,Mohammad Mithun,Liton Das,73.46666667,57.97
310,Mashrafe Mortaza,Mustafizur Rahman,Mohammad Mithun,31.78947368,29.4
311,Mashrafe Mortaza,Mohammad Mithun,Shafiul Islam,38.0,29.25
312,Mashrafe Mortaza,Mohammad Mithun,Abu Jayed,43.0,28.0
313,Mashrafe Mortaza,Mohammad Mithun,Imrul Kayes,99.16666667,71.25
314,Mehidy Hasan Miraz,Mohammad Mithun,Mosaddek Hossain,52.11111111,48.57
315,Mohammad Mithun,Mosaddek Hossain,Shakib Al Hasan,83.66666667,75.00999999999999
316,Mustafizur Rahman,Mohammad Mithun,Mosaddek Hossain,43.0,40.0
317,Mohammad Mithun,Sabbir Rahman,Mosaddek Hossain,62.33333333,59.650000000000006
