,player-1,player-2,player-3,player-4,avg
23740,C Campher,KJ O'Brien,J Mulder,SC Getkate,0.0
23741,AR Cusack,KJ O'Brien,J Mulder,SC Getkate,0.0
23742,KJ O'Brien,SW Poynter,J Mulder,SC Getkate,0.0
23743,PKD Chase,KJ O'Brien,J Mulder,SC Getkate,0.0
23744,KJ O'Brien,J Mulder,SP Terry,SC Getkate,0.0
23745,KJ O'Brien,J Mulder,WTS Porterfield,SC Getkate,0.0
23746,Simi Singh,KJ O'Brien,J Mulder,SC Getkate,0.0
23747,J Cameron-Dow,KJ O'Brien,J Mulder,SC Getkate,0.0
23748,KJ O'Brien,J Mulder,MR Adair,SC Getkate,0.0
23749,A Balbirnie,C Campher,J Mulder,SC Getkate,0.0
23750,A Balbirnie,AR Cusack,J Mulder,SC Getkate,0.0
23751,A Balbirnie,SW Poynter,J Mulder,SC Getkate,0.0
23752,A Balbirnie,PKD Chase,J Mulder,SC Getkate,0.0
23753,A Balbirnie,J Mulder,SP Terry,SC Getkate,0.0
23754,A Balbirnie,J Mulder,WTS Porterfield,SC Getkate,0.0
23755,A Balbirnie,Simi Singh,J Mulder,SC Getkate,0.0
23756,A Balbirnie,J Cameron-Dow,J Mulder,SC Getkate,0.0
23757,A Balbirnie,J Mulder,MR Adair,SC Getkate,0.0
23758,C Campher,AR Cusack,J Mulder,SC Getkate,0.0
23759,C Campher,SW Poynter,J Mulder,SC Getkate,0.0
23760,C Campher,PKD Chase,J Mulder,SC Getkate,0.0
23761,C Campher,J Mulder,SP Terry,SC Getkate,0.0
23762,C Campher,J Mulder,WTS Porterfield,SC Getkate,0.0
23763,C Campher,Simi Singh,J Mulder,SC Getkate,0.0
23764,J Cameron-Dow,C Campher,J Mulder,SC Getkate,0.0
23765,C Campher,J Mulder,MR Adair,SC Getkate,0.0
23766,AR Cusack,SW Poynter,J Mulder,SC Getkate,0.0
23767,AR Cusack,PKD Chase,J Mulder,SC Getkate,0.0
23768,AR Cusack,J Mulder,SP Terry,SC Getkate,0.0
23769,AR Cusack,J Mulder,WTS Porterfield,SC Getkate,0.0
23770,AR Cusack,Simi Singh,J Mulder,SC Getkate,0.0
23771,J Cameron-Dow,AR Cusack,J Mulder,SC Getkate,0.0
23772,AR Cusack,J Mulder,MR Adair,SC Getkate,0.0
23773,PKD Chase,SW Poynter,J Mulder,SC Getkate,0.0
23774,SW Poynter,J Mulder,SP Terry,SC Getkate,0.0
23775,SW Poynter,J Mulder,WTS Porterfield,SC Getkate,0.0
23776,Simi Singh,SW Poynter,J Mulder,SC Getkate,0.0
23777,J Cameron-Dow,SW Poynter,J Mulder,SC Getkate,0.0
23778,SW Poynter,J Mulder,MR Adair,SC Getkate,0.0
23779,PKD Chase,J Mulder,SP Terry,SC Getkate,0.0
23780,PKD Chase,J Mulder,WTS Porterfield,SC Getkate,0.0
23781,Simi Singh,PKD Chase,J Mulder,SC Getkate,0.0
23782,J Cameron-Dow,PKD Chase,J Mulder,SC Getkate,0.0
23783,PKD Chase,J Mulder,MR Adair,SC Getkate,0.0
23784,WTS Porterfield,J Mulder,SP Terry,SC Getkate,0.0
23785,Simi Singh,J Mulder,SP Terry,SC Getkate,0.0
23786,J Cameron-Dow,J Mulder,SP Terry,SC Getkate,0.0
23787,MR Adair,J Mulder,SP Terry,SC Getkate,0.0
23788,Simi Singh,J Mulder,WTS Porterfield,SC Getkate,0.0
23789,J Cameron-Dow,J Mulder,WTS Porterfield,SC Getkate,0.0
23790,MR Adair,J Mulder,WTS Porterfield,SC Getkate,0.0
23791,J Cameron-Dow,Simi Singh,J Mulder,SC Getkate,0.0
23792,Simi Singh,J Mulder,MR Adair,SC Getkate,0.0
23793,J Cameron-Dow,J Mulder,MR Adair,SC Getkate,0.0
23794,BJ McCarthy,PR Stirling,CA Young,SC Getkate,0.0
23795,MC Sorensen,PR Stirling,CA Young,SC Getkate,0.0
23796,GC Wilson,PR Stirling,CA Young,SC Getkate,0.0
23797,LJ Tucker,PR Stirling,CA Young,SC Getkate,0.0
23798,JB Little,PR Stirling,CA Young,SC Getkate,0.0
23799,EC Joyce,PR Stirling,CA Young,SC Getkate,0.0
23800,JF Mooney,PR Stirling,CA Young,SC Getkate,0.0
23801,JA McCollum,PR Stirling,CA Young,SC Getkate,0.0
23802,TJ Murtagh,PR Stirling,CA Young,SC Getkate,0.0
23803,KJ O'Brien,PR Stirling,CA Young,SC Getkate,0.0
23804,A Balbirnie,PR Stirling,CA Young,SC Getkate,0.0
23805,C Campher,PR Stirling,CA Young,SC Getkate,0.0
23806,AR Cusack,PR Stirling,CA Young,SC Getkate,0.0
23807,SW Poynter,PR Stirling,CA Young,SC Getkate,0.0
23808,PKD Chase,PR Stirling,CA Young,SC Getkate,0.0
23809,SP Terry,PR Stirling,CA Young,SC Getkate,0.0
23810,WTS Porterfield,PR Stirling,CA Young,SC Getkate,0.0
23811,Simi Singh,PR Stirling,CA Young,SC Getkate,0.0
23812,J Cameron-Dow,PR Stirling,CA Young,SC Getkate,0.0
23813,MR Adair,PR Stirling,CA Young,SC Getkate,0.0
23814,BJ McCarthy,MC Sorensen,PR Stirling,SC Getkate,0.0
23815,BJ McCarthy,GC Wilson,PR Stirling,SC Getkate,0.0
23816,BJ McCarthy,PR Stirling,LJ Tucker,SC Getkate,0.0
23817,BJ McCarthy,PR Stirling,JB Little,SC Getkate,0.0
23818,BJ McCarthy,PR Stirling,EC Joyce,SC Getkate,0.0
23819,BJ McCarthy,PR Stirling,JF Mooney,SC Getkate,0.0
23820,BJ McCarthy,PR Stirling,JA McCollum,SC Getkate,0.0
23821,BJ McCarthy,TJ Murtagh,PR Stirling,SC Getkate,0.0
23822,BJ McCarthy,KJ O'Brien,PR Stirling,SC Getkate,0.0
23823,BJ McCarthy,A Balbirnie,PR Stirling,SC Getkate,0.0
23824,BJ McCarthy,C Campher,PR Stirling,SC Getkate,0.0
23825,BJ McCarthy,AR Cusack,PR Stirling,SC Getkate,0.0
23826,BJ McCarthy,PR Stirling,SW Poynter,SC Getkate,0.0
23827,BJ McCarthy,PKD Chase,PR Stirling,SC Getkate,0.0
23828,BJ McCarthy,PR Stirling,SP Terry,SC Getkate,0.0
23829,BJ McCarthy,PR Stirling,WTS Porterfield,SC Getkate,0.0
23830,BJ McCarthy,Simi Singh,PR Stirling,SC Getkate,0.0
23831,BJ McCarthy,J Cameron-Dow,PR Stirling,SC Getkate,0.0
23832,BJ McCarthy,PR Stirling,MR Adair,SC Getkate,0.0
23833,GC Wilson,MC Sorensen,PR Stirling,SC Getkate,0.0
23834,LJ Tucker,MC Sorensen,PR Stirling,SC Getkate,0.0
23835,JB Little,MC Sorensen,PR Stirling,SC Getkate,0.0
23836,MC Sorensen,PR Stirling,EC Joyce,SC Getkate,0.0
23837,MC Sorensen,PR Stirling,JF Mooney,SC Getkate,0.0
23838,MC Sorensen,PR Stirling,JA McCollum,SC Getkate,0.0
23839,MC Sorensen,TJ Murtagh,PR Stirling,SC Getkate,0.0
23840,MC Sorensen,KJ O'Brien,PR Stirling,SC Getkate,0.0
23841,MC Sorensen,A Balbirnie,PR Stirling,SC Getkate,0.0
23842,MC Sorensen,C Campher,PR Stirling,SC Getkate,0.0
23843,MC Sorensen,AR Cusack,PR Stirling,SC Getkate,0.0
23844,MC Sorensen,PR Stirling,SW Poynter,SC Getkate,0.0
23845,MC Sorensen,PKD Chase,PR Stirling,SC Getkate,0.0
23846,MC Sorensen,PR Stirling,SP Terry,SC Getkate,0.0
23847,MC Sorensen,PR Stirling,WTS Porterfield,SC Getkate,0.0
23848,MC Sorensen,Simi Singh,PR Stirling,SC Getkate,0.0
23849,MC Sorensen,PR Stirling,J Cameron-Dow,SC Getkate,0.0
23850,MC Sorensen,PR Stirling,MR Adair,SC Getkate,0.0
23851,GC Wilson,PR Stirling,LJ Tucker,SC Getkate,0.0
23852,GC Wilson,PR Stirling,JB Little,SC Getkate,0.0
23853,GC Wilson,PR Stirling,EC Joyce,SC Getkate,0.0
23854,GC Wilson,PR Stirling,JF Mooney,SC Getkate,0.0
23855,GC Wilson,PR Stirling,JA McCollum,SC Getkate,0.0
23856,GC Wilson,TJ Murtagh,PR Stirling,SC Getkate,0.0
23857,GC Wilson,KJ O'Brien,PR Stirling,SC Getkate,0.0
23858,GC Wilson,A Balbirnie,PR Stirling,SC Getkate,0.0
23859,GC Wilson,C Campher,PR Stirling,SC Getkate,0.0
23860,GC Wilson,AR Cusack,PR Stirling,SC Getkate,0.0
23861,GC Wilson,PR Stirling,SW Poynter,SC Getkate,0.0
23862,GC Wilson,PKD Chase,PR Stirling,SC Getkate,0.0
23863,GC Wilson,PR Stirling,SP Terry,SC Getkate,0.0
23864,GC Wilson,PR Stirling,WTS Porterfield,SC Getkate,0.0
23865,GC Wilson,Simi Singh,PR Stirling,SC Getkate,0.0
23866,GC Wilson,J Cameron-Dow,PR Stirling,SC Getkate,0.0
23867,GC Wilson,PR Stirling,MR Adair,SC Getkate,0.0
23868,LJ Tucker,PR Stirling,JB Little,SC Getkate,0.0
23869,LJ Tucker,PR Stirling,EC Joyce,SC Getkate,0.0
23870,LJ Tucker,PR Stirling,JF Mooney,SC Getkate,0.0
23871,LJ Tucker,PR Stirling,JA McCollum,SC Getkate,133.0
23872,LJ Tucker,TJ Murtagh,PR Stirling,SC Getkate,84.33333333333333
23873,LJ Tucker,KJ O'Brien,PR Stirling,SC Getkate,99.0
23874,LJ Tucker,A Balbirnie,PR Stirling,SC Getkate,122.0
23875,LJ Tucker,C Campher,PR Stirling,SC Getkate,0.0
23876,LJ Tucker,AR Cusack,PR Stirling,SC Getkate,0.0
23877,LJ Tucker,PR Stirling,SW Poynter,SC Getkate,0.0
23878,LJ Tucker,PKD Chase,PR Stirling,SC Getkate,0.0
23879,LJ Tucker,PR Stirling,SP Terry,SC Getkate,0.0
23880,LJ Tucker,PR Stirling,WTS Porterfield,SC Getkate,108.66666666666667
23881,LJ Tucker,Simi Singh,PR Stirling,SC Getkate,0.0
23882,LJ Tucker,J Cameron-Dow,PR Stirling,SC Getkate,0.0
23883,LJ Tucker,PR Stirling,MR Adair,SC Getkate,91.66666666666667
23884,JB Little,PR Stirling,EC Joyce,SC Getkate,0.0
23885,JB Little,PR Stirling,JF Mooney,SC Getkate,0.0
23886,JB Little,PR Stirling,JA McCollum,SC Getkate,0.0
23887,JB Little,TJ Murtagh,PR Stirling,SC Getkate,0.0
23888,JB Little,KJ O'Brien,PR Stirling,SC Getkate,0.0
23889,JB Little,A Balbirnie,PR Stirling,SC Getkate,0.0
23890,JB Little,C Campher,PR Stirling,SC Getkate,0.0
23891,JB Little,AR Cusack,PR Stirling,SC Getkate,0.0
23892,JB Little,PR Stirling,SW Poynter,SC Getkate,0.0
23893,JB Little,PKD Chase,PR Stirling,SC Getkate,0.0
23894,JB Little,PR Stirling,SP Terry,SC Getkate,0.0
23895,JB Little,PR Stirling,WTS Porterfield,SC Getkate,0.0
23896,JB Little,Simi Singh,PR Stirling,SC Getkate,0.0
23897,JB Little,J Cameron-Dow,PR Stirling,SC Getkate,0.0
23898,JB Little,PR Stirling,MR Adair,SC Getkate,0.0
23899,JF Mooney,PR Stirling,EC Joyce,SC Getkate,0.0
23900,JA McCollum,PR Stirling,EC Joyce,SC Getkate,0.0
23901,TJ Murtagh,PR Stirling,EC Joyce,SC Getkate,0.0
23902,KJ O'Brien,PR Stirling,EC Joyce,SC Getkate,0.0
23903,A Balbirnie,PR Stirling,EC Joyce,SC Getkate,0.0
23904,C Campher,PR Stirling,EC Joyce,SC Getkate,0.0
23905,AR Cusack,PR Stirling,EC Joyce,SC Getkate,0.0
23906,SW Poynter,PR Stirling,EC Joyce,SC Getkate,0.0
23907,PKD Chase,PR Stirling,EC Joyce,SC Getkate,0.0
23908,SP Terry,PR Stirling,EC Joyce,SC Getkate,0.0
23909,WTS Porterfield,PR Stirling,EC Joyce,SC Getkate,0.0
23910,Simi Singh,PR Stirling,EC Joyce,SC Getkate,0.0
23911,J Cameron-Dow,PR Stirling,EC Joyce,SC Getkate,0.0
23912,MR Adair,PR Stirling,EC Joyce,SC Getkate,0.0
23913,JA McCollum,PR Stirling,JF Mooney,SC Getkate,0.0
23914,TJ Murtagh,PR Stirling,JF Mooney,SC Getkate,0.0
23915,KJ O'Brien,PR Stirling,JF Mooney,SC Getkate,0.0
23916,A Balbirnie,PR Stirling,JF Mooney,SC Getkate,0.0
23917,C Campher,PR Stirling,JF Mooney,SC Getkate,0.0
23918,AR Cusack,PR Stirling,JF Mooney,SC Getkate,0.0
23919,SW Poynter,PR Stirling,JF Mooney,SC Getkate,0.0
23920,PKD Chase,PR Stirling,JF Mooney,SC Getkate,0.0
23921,SP Terry,PR Stirling,JF Mooney,SC Getkate,0.0
23922,WTS Porterfield,PR Stirling,JF Mooney,SC Getkate,0.0
23923,Simi Singh,PR Stirling,JF Mooney,SC Getkate,0.0
23924,J Cameron-Dow,PR Stirling,JF Mooney,SC Getkate,0.0
23925,MR Adair,PR Stirling,JF Mooney,SC Getkate,0.0
23926,TJ Murtagh,PR Stirling,JA McCollum,SC Getkate,104.66666666666667
23927,KJ O'Brien,PR Stirling,JA McCollum,SC Getkate,119.33333333333333
23928,A Balbirnie,PR Stirling,JA McCollum,SC Getkate,142.33333333333334
23929,C Campher,PR Stirling,JA McCollum,SC Getkate,0.0
23930,AR Cusack,PR Stirling,JA McCollum,SC Getkate,0.0
23931,SW Poynter,PR Stirling,JA McCollum,SC Getkate,0.0
23932,PKD Chase,PR Stirling,JA McCollum,SC Getkate,0.0
23933,SP Terry,PR Stirling,JA McCollum,SC Getkate,0.0
23934,WTS Porterfield,PR Stirling,JA McCollum,SC Getkate,129.0
23935,Simi Singh,PR Stirling,JA McCollum,SC Getkate,0.0
23936,J Cameron-Dow,PR Stirling,JA McCollum,SC Getkate,0.0
23937,MR Adair,PR Stirling,JA McCollum,SC Getkate,112.0
23938,TJ Murtagh,KJ O'Brien,PR Stirling,SC Getkate,70.66666666666667
23939,TJ Murtagh,A Balbirnie,PR Stirling,SC Getkate,93.66666666666667
23940,TJ Murtagh,C Campher,PR Stirling,SC Getkate,0.0
23941,TJ Murtagh,AR Cusack,PR Stirling,SC Getkate,0.0
23942,TJ Murtagh,PR Stirling,SW Poynter,SC Getkate,0.0
23943,TJ Murtagh,PKD Chase,PR Stirling,SC Getkate,0.0
23944,TJ Murtagh,PR Stirling,SP Terry,SC Getkate,0.0
23945,TJ Murtagh,PR Stirling,WTS Porterfield,SC Getkate,80.33333333333333
23946,TJ Murtagh,Simi Singh,PR Stirling,SC Getkate,0.0
23947,TJ Murtagh,PR Stirling,J Cameron-Dow,SC Getkate,0.0
23948,TJ Murtagh,PR Stirling,MR Adair,SC Getkate,63.333333333333336
23949,A Balbirnie,KJ O'Brien,PR Stirling,SC Getkate,108.33333333333333
23950,C Campher,KJ O'Brien,PR Stirling,SC Getkate,0.0
23951,AR Cusack,KJ O'Brien,PR Stirling,SC Getkate,0.0
23952,KJ O'Brien,PR Stirling,SW Poynter,SC Getkate,0.0
23953,PKD Chase,KJ O'Brien,PR Stirling,SC Getkate,0.0
23954,KJ O'Brien,PR Stirling,SP Terry,SC Getkate,0.0
23955,KJ O'Brien,PR Stirling,WTS Porterfield,SC Getkate,95.0
23956,KJ O'Brien,PR Stirling,Simi Singh,SC Getkate,0.0
23957,J Cameron-Dow,KJ O'Brien,PR Stirling,SC Getkate,0.0
23958,KJ O'Brien,PR Stirling,MR Adair,SC Getkate,78.0
23959,A Balbirnie,C Campher,PR Stirling,SC Getkate,0.0
23960,A Balbirnie,AR Cusack,PR Stirling,SC Getkate,0.0
23961,A Balbirnie,PR Stirling,SW Poynter,SC Getkate,0.0
23962,A Balbirnie,PKD Chase,PR Stirling,SC Getkate,0.0
23963,A Balbirnie,PR Stirling,SP Terry,SC Getkate,0.0
23964,A Balbirnie,PR Stirling,WTS Porterfield,SC Getkate,118.0
23965,A Balbirnie,Simi Singh,PR Stirling,SC Getkate,0.0
23966,A Balbirnie,PR Stirling,J Cameron-Dow,SC Getkate,0.0
23967,A Balbirnie,PR Stirling,MR Adair,SC Getkate,101.0
23968,C Campher,AR Cusack,PR Stirling,SC Getkate,0.0
23969,C Campher,PR Stirling,SW Poynter,SC Getkate,0.0
23970,C Campher,PKD Chase,PR Stirling,SC Getkate,0.0
23971,C Campher,PR Stirling,SP Terry,SC Getkate,0.0
23972,C Campher,PR Stirling,WTS Porterfield,SC Getkate,0.0
23973,C Campher,Simi Singh,PR Stirling,SC Getkate,0.0
23974,J Cameron-Dow,C Campher,PR Stirling,SC Getkate,0.0
23975,C Campher,PR Stirling,MR Adair,SC Getkate,0.0
23976,AR Cusack,PR Stirling,SW Poynter,SC Getkate,0.0
23977,AR Cusack,PKD Chase,PR Stirling,SC Getkate,0.0
23978,AR Cusack,PR Stirling,SP Terry,SC Getkate,0.0
23979,AR Cusack,PR Stirling,WTS Porterfield,SC Getkate,0.0
23980,AR Cusack,Simi Singh,PR Stirling,SC Getkate,0.0
23981,J Cameron-Dow,AR Cusack,PR Stirling,SC Getkate,0.0
23982,AR Cusack,PR Stirling,MR Adair,SC Getkate,0.0
23983,PKD Chase,PR Stirling,SW Poynter,SC Getkate,0.0
23984,SP Terry,PR Stirling,SW Poynter,SC Getkate,0.0
23985,WTS Porterfield,PR Stirling,SW Poynter,SC Getkate,0.0
23986,Simi Singh,PR Stirling,SW Poynter,SC Getkate,0.0
23987,J Cameron-Dow,PR Stirling,SW Poynter,SC Getkate,0.0
23988,MR Adair,PR Stirling,SW Poynter,SC Getkate,0.0
23989,PKD Chase,PR Stirling,SP Terry,SC Getkate,0.0
23990,PKD Chase,PR Stirling,WTS Porterfield,SC Getkate,0.0
23991,PKD Chase,PR Stirling,Simi Singh,SC Getkate,0.0
23992,J Cameron-Dow,PKD Chase,PR Stirling,SC Getkate,0.0
23993,PKD Chase,PR Stirling,MR Adair,SC Getkate,0.0
23994,WTS Porterfield,PR Stirling,SP Terry,SC Getkate,0.0
23995,Simi Singh,PR Stirling,SP Terry,SC Getkate,0.0
23996,J Cameron-Dow,PR Stirling,SP Terry,SC Getkate,0.0
23997,MR Adair,PR Stirling,SP Terry,SC Getkate,0.0
23998,Simi Singh,PR Stirling,WTS Porterfield,SC Getkate,0.0
23999,J Cameron-Dow,PR Stirling,WTS Porterfield,SC Getkate,0.0
24000,MR Adair,PR Stirling,WTS Porterfield,SC Getkate,87.66666666666667
24001,J Cameron-Dow,Simi Singh,PR Stirling,SC Getkate,0.0
24002,Simi Singh,PR Stirling,MR Adair,SC Getkate,0.0
24003,J Cameron-Dow,PR Stirling,MR Adair,SC Getkate,0.0
24004,BJ McCarthy,MC Sorensen,CA Young,SC Getkate,0.0
24005,BJ McCarthy,GC Wilson,CA Young,SC Getkate,0.0
24006,BJ McCarthy,LJ Tucker,CA Young,SC Getkate,0.0
24007,BJ McCarthy,JB Little,CA Young,SC Getkate,0.0
24008,BJ McCarthy,EC Joyce,CA Young,SC Getkate,0.0
24009,BJ McCarthy,JF Mooney,CA Young,SC Getkate,0.0
24010,BJ McCarthy,JA McCollum,CA Young,SC Getkate,0.0
24011,BJ McCarthy,TJ Murtagh,CA Young,SC Getkate,0.0
24012,BJ McCarthy,KJ O'Brien,CA Young,SC Getkate,0.0
24013,BJ McCarthy,A Balbirnie,CA Young,SC Getkate,0.0
24014,BJ McCarthy,C Campher,CA Young,SC Getkate,0.0
24015,BJ McCarthy,AR Cusack,CA Young,SC Getkate,0.0
24016,BJ McCarthy,SW Poynter,CA Young,SC Getkate,0.0
24017,BJ McCarthy,PKD Chase,CA Young,SC Getkate,0.0
24018,BJ McCarthy,SP Terry,CA Young,SC Getkate,0.0
24019,BJ McCarthy,WTS Porterfield,CA Young,SC Getkate,0.0
24020,BJ McCarthy,Simi Singh,CA Young,SC Getkate,0.0
24021,BJ McCarthy,J Cameron-Dow,CA Young,SC Getkate,0.0
24022,BJ McCarthy,MR Adair,CA Young,SC Getkate,0.0
24023,GC Wilson,MC Sorensen,CA Young,SC Getkate,0.0
24024,LJ Tucker,MC Sorensen,CA Young,SC Getkate,0.0
24025,JB Little,MC Sorensen,CA Young,SC Getkate,0.0
24026,EC Joyce,MC Sorensen,CA Young,SC Getkate,0.0
24027,MC Sorensen,JF Mooney,CA Young,SC Getkate,0.0
24028,MC Sorensen,JA McCollum,CA Young,SC Getkate,0.0
24029,MC Sorensen,TJ Murtagh,CA Young,SC Getkate,0.0
24030,MC Sorensen,KJ O'Brien,CA Young,SC Getkate,0.0
24031,MC Sorensen,A Balbirnie,CA Young,SC Getkate,0.0
24032,MC Sorensen,C Campher,CA Young,SC Getkate,0.0
24033,MC Sorensen,AR Cusack,CA Young,SC Getkate,0.0
24034,MC Sorensen,SW Poynter,CA Young,SC Getkate,0.0
24035,MC Sorensen,PKD Chase,CA Young,SC Getkate,0.0
24036,MC Sorensen,SP Terry,CA Young,SC Getkate,0.0
24037,WTS Porterfield,MC Sorensen,CA Young,SC Getkate,0.0
24038,MC Sorensen,Simi Singh,CA Young,SC Getkate,0.0
24039,MC Sorensen,J Cameron-Dow,CA Young,SC Getkate,0.0
24040,MC Sorensen,MR Adair,CA Young,SC Getkate,0.0
24041,GC Wilson,LJ Tucker,CA Young,SC Getkate,0.0
24042,GC Wilson,JB Little,CA Young,SC Getkate,0.0
24043,GC Wilson,EC Joyce,CA Young,SC Getkate,0.0
24044,GC Wilson,JF Mooney,CA Young,SC Getkate,0.0
24045,GC Wilson,JA McCollum,CA Young,SC Getkate,0.0
24046,GC Wilson,TJ Murtagh,CA Young,SC Getkate,0.0
24047,GC Wilson,KJ O'Brien,CA Young,SC Getkate,0.0
24048,GC Wilson,A Balbirnie,CA Young,SC Getkate,0.0
24049,GC Wilson,C Campher,CA Young,SC Getkate,0.0
24050,GC Wilson,AR Cusack,CA Young,SC Getkate,0.0
24051,GC Wilson,SW Poynter,CA Young,SC Getkate,0.0
24052,GC Wilson,PKD Chase,CA Young,SC Getkate,0.0
24053,GC Wilson,SP Terry,CA Young,SC Getkate,0.0
24054,GC Wilson,WTS Porterfield,CA Young,SC Getkate,0.0
24055,GC Wilson,Simi Singh,CA Young,SC Getkate,0.0
24056,GC Wilson,J Cameron-Dow,CA Young,SC Getkate,0.0
24057,GC Wilson,MR Adair,CA Young,SC Getkate,0.0
24058,LJ Tucker,JB Little,CA Young,SC Getkate,0.0
24059,LJ Tucker,EC Joyce,CA Young,SC Getkate,0.0
24060,LJ Tucker,JF Mooney,CA Young,SC Getkate,0.0
24061,LJ Tucker,JA McCollum,CA Young,SC Getkate,0.0
24062,LJ Tucker,TJ Murtagh,CA Young,SC Getkate,0.0
24063,LJ Tucker,KJ O'Brien,CA Young,SC Getkate,0.0
24064,LJ Tucker,A Balbirnie,CA Young,SC Getkate,0.0
24065,LJ Tucker,C Campher,CA Young,SC Getkate,0.0
24066,LJ Tucker,AR Cusack,CA Young,SC Getkate,0.0
24067,LJ Tucker,SW Poynter,CA Young,SC Getkate,0.0
24068,LJ Tucker,PKD Chase,CA Young,SC Getkate,0.0
24069,LJ Tucker,SP Terry,CA Young,SC Getkate,0.0
24070,LJ Tucker,WTS Porterfield,CA Young,SC Getkate,0.0
24071,LJ Tucker,Simi Singh,CA Young,SC Getkate,0.0
24072,LJ Tucker,J Cameron-Dow,CA Young,SC Getkate,0.0
24073,LJ Tucker,MR Adair,CA Young,SC Getkate,0.0
24074,JB Little,EC Joyce,CA Young,SC Getkate,0.0
24075,JB Little,JF Mooney,CA Young,SC Getkate,0.0
24076,JB Little,JA McCollum,CA Young,SC Getkate,0.0
24077,JB Little,TJ Murtagh,CA Young,SC Getkate,0.0
24078,JB Little,KJ O'Brien,CA Young,SC Getkate,0.0
24079,JB Little,A Balbirnie,CA Young,SC Getkate,0.0
24080,JB Little,C Campher,CA Young,SC Getkate,0.0
24081,JB Little,AR Cusack,CA Young,SC Getkate,0.0
24082,JB Little,SW Poynter,CA Young,SC Getkate,0.0
24083,JB Little,PKD Chase,CA Young,SC Getkate,0.0
24084,JB Little,SP Terry,CA Young,SC Getkate,0.0
24085,JB Little,WTS Porterfield,CA Young,SC Getkate,0.0
24086,JB Little,Simi Singh,CA Young,SC Getkate,0.0
24087,JB Little,J Cameron-Dow,CA Young,SC Getkate,0.0
24088,JB Little,MR Adair,CA Young,SC Getkate,0.0
24089,EC Joyce,JF Mooney,CA Young,SC Getkate,0.0
24090,EC Joyce,JA McCollum,CA Young,SC Getkate,0.0
24091,EC Joyce,TJ Murtagh,CA Young,SC Getkate,0.0
24092,EC Joyce,KJ O'Brien,CA Young,SC Getkate,0.0
24093,EC Joyce,A Balbirnie,CA Young,SC Getkate,0.0
24094,EC Joyce,C Campher,CA Young,SC Getkate,0.0
24095,EC Joyce,AR Cusack,CA Young,SC Getkate,0.0
24096,EC Joyce,SW Poynter,CA Young,SC Getkate,0.0
24097,EC Joyce,PKD Chase,CA Young,SC Getkate,0.0
24098,EC Joyce,SP Terry,CA Young,SC Getkate,0.0
24099,EC Joyce,WTS Porterfield,CA Young,SC Getkate,0.0
24100,EC Joyce,Simi Singh,CA Young,SC Getkate,0.0
24101,EC Joyce,J Cameron-Dow,CA Young,SC Getkate,0.0
24102,EC Joyce,MR Adair,CA Young,SC Getkate,0.0
24103,JA McCollum,JF Mooney,CA Young,SC Getkate,0.0
24104,TJ Murtagh,JF Mooney,CA Young,SC Getkate,0.0
24105,KJ O'Brien,JF Mooney,CA Young,SC Getkate,0.0
24106,A Balbirnie,JF Mooney,CA Young,SC Getkate,0.0
24107,C Campher,JF Mooney,CA Young,SC Getkate,0.0
24108,AR Cusack,JF Mooney,CA Young,SC Getkate,0.0
24109,SW Poynter,JF Mooney,CA Young,SC Getkate,0.0
24110,PKD Chase,JF Mooney,CA Young,SC Getkate,0.0
24111,SP Terry,JF Mooney,CA Young,SC Getkate,0.0
24112,WTS Porterfield,JF Mooney,CA Young,SC Getkate,0.0
24113,Simi Singh,JF Mooney,CA Young,SC Getkate,0.0
24114,J Cameron-Dow,JF Mooney,CA Young,SC Getkate,0.0
24115,MR Adair,JF Mooney,CA Young,SC Getkate,0.0
24116,TJ Murtagh,JA McCollum,CA Young,SC Getkate,0.0
24117,KJ O'Brien,JA McCollum,CA Young,SC Getkate,0.0
24118,A Balbirnie,JA McCollum,CA Young,SC Getkate,0.0
24119,C Campher,JA McCollum,CA Young,SC Getkate,0.0
24120,AR Cusack,JA McCollum,CA Young,SC Getkate,0.0
24121,SW Poynter,JA McCollum,CA Young,SC Getkate,0.0
24122,PKD Chase,JA McCollum,CA Young,SC Getkate,0.0
24123,SP Terry,JA McCollum,CA Young,SC Getkate,0.0
24124,WTS Porterfield,JA McCollum,CA Young,SC Getkate,0.0
24125,Simi Singh,JA McCollum,CA Young,SC Getkate,0.0
24126,J Cameron-Dow,JA McCollum,CA Young,SC Getkate,0.0
24127,MR Adair,JA McCollum,CA Young,SC Getkate,0.0
24128,TJ Murtagh,KJ O'Brien,CA Young,SC Getkate,0.0
24129,TJ Murtagh,A Balbirnie,CA Young,SC Getkate,0.0
24130,TJ Murtagh,C Campher,CA Young,SC Getkate,0.0
24131,TJ Murtagh,AR Cusack,CA Young,SC Getkate,0.0
24132,TJ Murtagh,SW Poynter,CA Young,SC Getkate,0.0
24133,TJ Murtagh,PKD Chase,CA Young,SC Getkate,0.0
24134,TJ Murtagh,SP Terry,CA Young,SC Getkate,0.0
24135,WTS Porterfield,TJ Murtagh,CA Young,SC Getkate,0.0
24136,TJ Murtagh,Simi Singh,CA Young,SC Getkate,0.0
24137,TJ Murtagh,J Cameron-Dow,CA Young,SC Getkate,0.0
24138,TJ Murtagh,MR Adair,CA Young,SC Getkate,0.0
