,player-1,player-2,player-3,combined_avg,sum_of_individual
295,MJ Guptill,MS Chapman,JDS Neesham,83.0,69.72
296,MJ Guptill,JDS Neesham,BJ Watling,96.25,76.22
297,MJ Guptill,BM Wheeler,JDS Neesham,79.0,76.89
298,MJ Guptill,MJ Henry,HM Nicholls,95.11764705882355,74.66999999999999
299,MJ Guptill,MJ Santner,HM Nicholls,83.96969696969697,82.97
300,MJ Guptill,AF Milne,HM Nicholls,81.4,75.31
301,MJ Guptill,HM Nicholls,KA Jamieson,145.5,82.27
302,MJ Guptill,TA Blundell,HM Nicholls,130.5,85.27
303,MJ Guptill,LH Ferguson,HM Nicholls,78.05555555555556,71.57
304,MJ Guptill,HK Bennett,HM Nicholls,125.33333333333331,69.77
305,L Ronchi,MJ Guptill,HM Nicholls,100.11111111111113,83.50999999999999
306,MJ Guptill,MJ McClenaghan,HM Nicholls,92.25,72.77
307,LRPL Taylor,MJ Guptill,HM Nicholls,122.6875,116.21
308,MJ Guptill,HM Nicholls,BB McCullum,119.83333333333331,102.08
309,GD Elliott,MJ Guptill,HM Nicholls,111.2,99.89999999999999
310,NT Broom,MJ Guptill,KS Williamson,133.0,124.55
311,MJ Guptill,MJ Henry,KS Williamson,100.73529411764706,92.19999999999999
312,AW Mathieson,MJ Guptill,KS Williamson,117.0,87.3
313,MJ Guptill,DL Vettori,KS Williamson,108.58333333333331,94.53
314,MJ Guptill,AF Milne,KS Williamson,101.4090909090909,92.84
315,MJ Guptill,AP Devcich,KS Williamson,124.5,96.3
316,MJ Guptill,LH Ferguson,KS Williamson,91.84615384615385,89.1
317,MJ Guptill,HK Bennett,KS Williamson,88.0,87.3
318,L Ronchi,MJ Guptill,KS Williamson,106.61904761904762,101.03999999999999
319,MJ Guptill,MJ McClenaghan,KS Williamson,94.625,90.3
320,LRPL Taylor,MJ Guptill,KS Williamson,134.25806451612902,133.74
321,JS Patel,MJ Guptill,KS Williamson,105.0,89.05
322,MJ Guptill,MS Chapman,KS Williamson,92.0,89.8
323,MJ Guptill,BB McCullum,KS Williamson,130.36363636363637,119.61
324,MJ Guptill,NL McCullum,KS Williamson,104.55555555555556,95.21
325,GD Elliott,MJ Guptill,KS Williamson,124.96666666666668,117.42999999999999
326,MJ Guptill,BM Wheeler,KS Williamson,121.5,96.97
327,NT Broom,MJ Guptill,MJ Henry,103.0,84.59
328,NT Broom,MJ Guptill,TA Boult,83.0,81.25999999999999
329,NT Broom,MJ Guptill,C Munro,118.75,102.22
330,NT Broom,MJ Guptill,LH Ferguson,95.66666666666669,81.49
331,NT Broom,MJ Guptill,JS Patel,103.0,81.44
332,MJ Guptill,MJ Henry,DAJ Bracewell,77.66666666666667,59.339999999999996
333,MJ Guptill,AF Milne,DAJ Bracewell,70.4,59.98
334,MJ Guptill,C de Grandhomme,DAJ Bracewell,75.0,71.57
335,MJ Guptill,IS Sodhi,DAJ Bracewell,60.714285714285715,57.05
336,MJ Guptill,MJ McClenaghan,DAJ Bracewell,77.33333333333333,57.44
337,MJ Guptill,BB McCullum,DAJ Bracewell,111.66666666666669,86.75
338,GD Elliott,MJ Guptill,DAJ Bracewell,85.66666666666667,84.57
339,MJ Guptill,BM Wheeler,DAJ Bracewell,69.5,64.11
340,MJ Guptill,GH Worker,DAJ Bracewell,83.5,82.66
341,AW Mathieson,MJ Guptill,MJ Henry,79.0,47.339999999999996
342,MJ Guptill,MJ Henry,TA Boult,51.42307692307693,48.91
343,MJ Santner,MJ Guptill,MJ Henry,62.03703703703704,60.54
344,MJ Guptill,AF Milne,MJ Henry,78.85714285714286,52.879999999999995
345,MJ Guptill,MJ Henry,C Munro,75.57142857142857,69.87
346,MJ Guptill,MJ Henry,C de Grandhomme,66.0,64.47
347,MJ Guptill,MJ Henry,IS Sodhi,67.5,49.949999999999996
348,MJ Guptill,MJ Henry,LH Ferguson,59.384615384615394,49.13999999999999
349,MJ Guptill,MJ McClenaghan,MJ Henry,58.5,50.339999999999996
350,LRPL Taylor,MJ Guptill,MJ Henry,94.06896551724138,93.78
351,MJ Guptill,MJ Henry,BB McCullum,83.53846153846153,79.65
352,GD Elliott,MJ Guptill,MJ Henry,84.61538461538461,77.47
353,MJ Guptill,MJ Henry,BJ Watling,108.0,56.339999999999996
354,MJ Guptill,BM Wheeler,MJ Henry,59.66666666666666,57.01
355,AW Mathieson,MJ Guptill,MJ Santner,69.0,55.64
356,AW Mathieson,MJ Guptill,L Ronchi,69.0,56.18
357,AW Mathieson,MJ Guptill,LRPL Taylor,114.0,88.88
358,AW Mathieson,MJ Guptill,GD Elliott,102.0,72.57
359,AW Mathieson,MJ Guptill,BM Wheeler,106.0,52.11
360,AW Mathieson,MJ Guptill,TG Southee,85.0,48.459999999999994
361,MJ Guptill,TA Boult,DL Vettori,64.45454545454545,51.239999999999995
362,MJ Guptill,AF Milne,TA Boult,57.16666666666666,49.55
363,MJ Guptill,LH Ferguson,TA Boult,47.730769230769226,45.809999999999995
364,L Ronchi,MJ Guptill,TA Boult,64.03448275862068,57.75
365,JS Patel,MJ Guptill,TA Boult,92.0,45.76
366,MJ Guptill,TA Boult,BB McCullum,86.73684210526315,76.32
367,GD Elliott,MJ Guptill,TA Boult,83.3157894736842,74.13999999999999
368,MJ Guptill,TA Boult,BJ Watling,63.0,53.01
369,MJ Guptill,AF Milne,DL Vettori,65.625,55.209999999999994
370,L Ronchi,MJ Guptill,DL Vettori,70.07692307692308,63.41
371,MJ Guptill,MJ McClenaghan,DL Vettori,54.75,52.67
372,MJ Guptill,DL Vettori,BB McCullum,99.58333333333331,81.98
373,GD Elliott,MJ Guptill,DL Vettori,94.91666666666669,79.8
374,MJ Guptill,TG Southee,DL Vettori,66.72727272727273,55.69
375,MJ Guptill,AF Milne,MJ Santner,74.0909090909091,61.17999999999999
376,L Ronchi,MJ Guptill,MJ Santner,70.26086956521739,69.38
377,MJ Guptill,MJ McClenaghan,MJ Santner,69.25,58.64
378,JS Patel,MJ Guptill,MJ Santner,71.33333333333333,57.39
379,MJ Guptill,MS Chapman,MJ Santner,93.33333333333331,58.14
380,MJ Guptill,MJ Santner,BB McCullum,98.4,87.95
381,GD Elliott,MJ Guptill,MJ Santner,95.22222222222223,85.77
382,MJ Guptill,MJ Santner,BJ Watling,69.6,64.64
383,MJ Guptill,BM Wheeler,MJ Santner,78.0,65.31
384,MJ Guptill,AF Milne,IS Sodhi,65.6,50.589999999999996
385,L Ronchi,MJ Guptill,AF Milne,70.04545454545455,61.72
386,MJ Guptill,AF Milne,BB McCullum,106.0,80.28999999999999
387,GD Elliott,MJ Guptill,AF Milne,83.8125,78.11
388,MJ Guptill,AF Milne,BM Wheeler,65.0,57.65
389,MJ Guptill,AF Milne,GH Worker,79.0,76.19999999999999
390,MJ Guptill,AF Milne,TG Southee,54.46153846153846,54.0
391,MJ Guptill,MJ McClenaghan,C Munro,80.33333333333333,67.97
392,MJ Guptill,NL McCullum,C Munro,86.66666666666669,72.88
393,MJ Guptill,BJ Watling,C Munro,101.33333333333331,73.97
394,MJ Guptill,GH Worker,C Munro,94.5,93.19
395,MJ Guptill,IS Sodhi,AP Devcich,83.0,54.05
396,MJ Guptill,BJ Watling,AP Devcich,97.0,60.44
397,MJ Guptill,TA Blundell,KA Jamieson,126.0,70.44
398,MJ Guptill,C de Grandhomme,KA Jamieson,116.5,72.07
399,MJ Guptill,HK Bennett,KA Jamieson,85.0,54.94
400,LRPL Taylor,MJ Guptill,KA Jamieson,127.5,101.38
401,MJ Guptill,MS Chapman,KA Jamieson,105.0,57.44
402,MJ Guptill,TG Southee,KA Jamieson,86.5,60.959999999999994
