,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
54,CJ Anderson,GD Elliott,TG Southee,KS Williamson,105.45454545454544,102.89999999999999
55,CJ Anderson,MJ Henry,KS Williamson,JDS Neesham,124.0,96.43
56,CJ Anderson,DL Vettori,TWM Latham,KS Williamson,124.0,103.53
57,CJ Anderson,DL Vettori,KD Mills,KS Williamson,144.0,83.98
58,CJ Anderson,DL Vettori,KS Williamson,MJ Guptill,131.9090909090909,116.42
59,CJ Anderson,TWM Latham,KS Williamson,MJ Henry,132.66666666666666,101.2
60,CJ Anderson,KD Mills,TWM Latham,KS Williamson,119.0,106.3
61,CJ Anderson,TG Southee,TWM Latham,KS Williamson,112.8,102.32
62,CJ Anderson,TWM Latham,KS Williamson,AP Devcich,192.0,105.3
63,CJ Anderson,KD Mills,KS Williamson,LRPL Taylor,178.5,123.19
64,CJ Anderson,AP Devcich,KS Williamson,LRPL Taylor,167.0,122.19
65,CJ Anderson,TG Southee,MJ Henry,KS Williamson,78.0,77.67
66,CJ Anderson,MJ Henry,KS Williamson,AP Devcich,152.0,80.65
67,CJ Anderson,KD Mills,KS Williamson,MJ Guptill,139.0,119.19
68,CJ Anderson,KD Mills,TG Southee,KS Williamson,114.0,82.77
69,CJ Anderson,AP Devcich,KS Williamson,MJ Guptill,146.0,118.19
70,CJ Anderson,TG Southee,KS Williamson,AP Devcich,146.0,81.77
71,CJ Anderson,IS Sodhi,BB McCullum,AF Milne,79.0,62.35
72,CJ Anderson,MJ Santner,IS Sodhi,AF Milne,50.0,43.24
73,CJ Anderson,IS Sodhi,C Munro,AF Milne,74.0,52.57
74,CJ Anderson,IS Sodhi,NT Broom,AF Milne,68.0,67.29
