,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
421,Mirwais Ashraf,Mohammad Shahzad,Gulbadin Naib,Rashid Khan,93.5,72.39999999999999
422,Noor Ali Zadran,Mirwais Ashraf,Gulbadin Naib,Rashid Khan,143.0,65.00999999999999
423,Mirwais Ashraf,Gulbadin Naib,Rashid Khan,Hashmatullah Shahidi,145.0,70.39
424,Mirwais Ashraf,Gulbadin Naib,Rashid Khan,Nawroz Mangal,115.0,53.65
425,Mohammad Nabi,Mirwais Ashraf,Mohammad Shahzad,Rashid Khan,89.33333333,75.16
426,Mohammad Nabi,Mirwais Ashraf,Noor Ali Zadran,Rashid Khan,74.0,67.77
427,Mirwais Ashraf,Mohammad Shahzad,Shapoor Zadran,Rashid Khan,93.5,55.71
428,Aftab Alam,Mirwais Ashraf,Mohammad Shahzad,Rashid Khan,89.0,58.04
429,Mirwais Ashraf,Mohammad Shahzad,Noor Ali Zadran,Rashid Khan,86.83333333,78.19
430,Mohammad Nabi,Rahmat Shah,Mirwais Ashraf,Naveen-ul-Haq,81.0,66.47
431,Rahmat Shah,Mirwais Ashraf,Naveen-ul-Haq,Hashmatullah Shahidi,84.5,74.88
432,Rahmat Shah,Mirwais Ashraf,Dawlat Zadran,Yamin Ahmadzai,63.0,50.64
433,Mohammad Nabi,Rahmat Shah,Mirwais Ashraf,Yamin Ahmadzai,85.0,64.97
434,Rahmat Shah,Mirwais Ashraf,Noor Ali Zadran,Yamin Ahmadzai,72.0,68.0
435,Rahmat Shah,Mirwais Ashraf,Dawlat Zadran,Mohammad Nabi,73.85714286,70.51
436,Rahmat Shah,Mirwais Ashraf,Mohammad Shahzad,Mohammad Nabi,101.42857140000001,95.26
437,Rahmat Shah,Mirwais Ashraf,Noor Ali Zadran,Mohammad Nabi,122.0,87.87
438,Rahmat Shah,Mirwais Ashraf,Mohammad Nabi,Hashmatullah Shahidi,97.0,93.25
439,Rahmat Shah,Mirwais Ashraf,Mohammad Shahzad,Shapoor Zadran,94.0,75.81
440,Naveen-ul-Haq,Mirwais Ashraf,Dawlat Zadran,Mohammad Nabi,48.5,38.88
441,Naveen-ul-Haq,Mirwais Ashraf,Dawlat Zadran,Hashmatullah Shahidi,52.0,47.290000000000006
442,Naveen-ul-Haq,Mirwais Ashraf,Mohammad Shahzad,Mohammad Nabi,78.5,63.629999999999995
443,Naveen-ul-Haq,Mirwais Ashraf,Mohammad Nabi,Hashmatullah Shahidi,88.5,61.620000000000005
444,Naveen-ul-Haq,Mirwais Ashraf,Mohammad Nabi,Nawroz Mangal,68.0,44.88
445,Naveen-ul-Haq,Mirwais Ashraf,Mohammad Shahzad,Hashmatullah Shahidi,82.0,72.03999999999999
446,Dawlat Zadran,Mirwais Ashraf,Gulbadin Naib,Yamin Ahmadzai,36.0,34.620000000000005
447,Mohammad Nabi,Dawlat Zadran,Mirwais Ashraf,Yamin Ahmadzai,48.0,37.38
448,Dawlat Zadran,Mirwais Ashraf,Noor Ali Zadran,Yamin Ahmadzai,45.5,40.41
449,Mohammad Nabi,Mirwais Ashraf,Noor Ali Zadran,Yamin Ahmadzai,78.5,54.74
