,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3629,K Rabada,AL Phehlukwayo,H Klaasen,T Shamsi,56.66666666666666,42.47
3630,AL Phehlukwayo,RR Hendricks,H Klaasen,T Shamsi,99.5,62.650000000000006
3631,AL Phehlukwayo,JT Smuts,H Klaasen,T Shamsi,92.0,79.8
3632,D Paterson,AL Phehlukwayo,H Klaasen,T Shamsi,69.0,39.05
3633,AL Phehlukwayo,L Ngidi,H Klaasen,T Shamsi,72.33333333333333,40.86
3634,AL Phehlukwayo,HE van der Dussen,H Klaasen,T Shamsi,149.0,76.26
3635,AL Phehlukwayo,DW Steyn,H Klaasen,T Shamsi,63.0,43.21
3636,K Rabada,RR Hendricks,H Klaasen,T Shamsi,65.0,56.02
3637,K Rabada,L Ngidi,H Klaasen,T Shamsi,46.0,34.230000000000004
3638,K Rabada,HE van der Dussen,H Klaasen,T Shamsi,80.0,69.63
3639,K Rabada,DW Steyn,H Klaasen,T Shamsi,63.0,36.58
3640,DW Steyn,RR Hendricks,H Klaasen,T Shamsi,129.0,56.760000000000005
3641,JT Smuts,L Ngidi,H Klaasen,T Shamsi,92.0,71.56
3642,D Paterson,HE van der Dussen,H Klaasen,T Shamsi,80.0,66.21000000000001
3643,Q de Kock,AL Phehlukwayo,Imran Tahir,T Shamsi,89.25,55.58
3644,Q de Kock,Imran Tahir,D Pretorius,T Shamsi,87.0,51.67
3645,K Rabada,Q de Kock,Imran Tahir,T Shamsi,57.875,48.95
3646,Q de Kock,Imran Tahir,RR Hendricks,T Shamsi,125.0,69.13
3647,Q de Kock,Imran Tahir,L Ngidi,T Shamsi,121.0,47.34
3648,Q de Kock,Imran Tahir,HE van der Dussen,T Shamsi,116.66666666666669,82.74000000000001
3649,Q de Kock,AL Phehlukwayo,D Pretorius,T Shamsi,88.66666666666669,60.019999999999996
3650,K Rabada,Q de Kock,AL Phehlukwayo,T Shamsi,73.5,57.3
3651,Q de Kock,AL Phehlukwayo,RR Hendricks,T Shamsi,112.16666666666669,77.47999999999999
3652,BE Hendricks,Q de Kock,AL Phehlukwayo,T Shamsi,75.33333333333333,54.879999999999995
3653,Q de Kock,AL Phehlukwayo,L Ngidi,T Shamsi,64.66666666666667,55.69
3654,Q de Kock,AL Phehlukwayo,HE van der Dussen,T Shamsi,115.33333333333331,91.09
3655,K Rabada,Q de Kock,D Pretorius,T Shamsi,87.0,53.39
3656,Q de Kock,D Pretorius,RR Hendricks,T Shamsi,156.0,73.57
3657,Q de Kock,D Pretorius,L Ngidi,T Shamsi,152.0,51.78
3658,Q de Kock,D Pretorius,HE van der Dussen,T Shamsi,175.5,87.18
3659,K Rabada,Q de Kock,RR Hendricks,T Shamsi,115.0,70.85
