,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3840,KL Rahul,YS Chahal,MS Dhoni,V Shankar,92.66666666666669,84.64999999999999
3841,KL Rahul,RA Jadeja,YS Chahal,MS Dhoni,133.0,77.19
3842,KL Rahul,AT Rayudu,YS Chahal,AR Patel,99.66666666666669,73.53000000000002
3843,KL Rahul,AR Patel,YS Chahal,FY Fazal,118.0,99.05
3844,JJ Bumrah,YS Chahal,PP Shaw,RA Jadeja,68.5,40.4
3845,KD Karthik,JJ Bumrah,RR Pant,YS Chahal,49.5,44.019999999999996
3846,KD Karthik,JJ Bumrah,YS Chahal,RA Jadeja,37.25,29.64
3847,KD Karthik,JJ Bumrah,YS Chahal,AR Patel,34.0,23.56
3848,KD Karthik,Mohammed Shami,YS Chahal,RR Pant,57.0,45.67
3849,KD Karthik,Mohammed Shami,YS Chahal,MS Dhoni,65.5,47.23
3850,KD Karthik,Mohammed Shami,YS Chahal,AT Rayudu,78.0,49.65
3851,KD Karthik,RR Pant,YS Chahal,HH Pandya,65.5,61.77999999999999
3852,KD Karthik,RR Pant,YS Chahal,MS Dhoni,92.0,70.77999999999999
3853,KD Karthik,RA Jadeja,RR Pant,YS Chahal,120.0,54.839999999999996
3854,KD Karthik,KK Ahmed,YS Chahal,HH Pandya,39.0,37.28
3855,KD Karthik,RA Jadeja,YS Chahal,HH Pandya,120.0,47.4
3856,KD Karthik,YS Chahal,HH Pandya,AR Patel,53.0,41.32
3857,Shubman Gill,KD Karthik,YS Chahal,KK Ahmed,32.0,27.22
3858,KD Karthik,YS Chahal,MS Dhoni,V Shankar,87.0,63.86
3859,KD Karthik,RA Jadeja,YS Chahal,MS Dhoni,71.0,56.4
3860,KD Karthik,YS Chahal,MS Dhoni,AR Patel,55.5,50.32
3861,JJ Bumrah,Mohammed Shami,YS Chahal,RR Pant,40.5,28.73
3862,JJ Bumrah,Mohammed Shami,YS Chahal,HH Pandya,25.25,21.29
3863,JJ Bumrah,Mohammed Shami,YS Chahal,MS Dhoni,41.0,30.29
3864,JJ Bumrah,Mohammed Shami,YS Chahal,V Shankar,22.5,21.81
3865,JJ Bumrah,RR Pant,YS Chahal,HH Pandya,64.66666666666667,44.84
3866,JJ Bumrah,RR Pant,YS Chahal,KK Ahmed,30.0,27.78
3867,JJ Bumrah,RR Pant,YS Chahal,MS Dhoni,69.5,53.84
3868,JJ Bumrah,RR Pant,YS Chahal,V Shankar,68.0,45.36
3869,JJ Bumrah,RR Pant,YS Chahal,RA Jadeja,114.0,37.9
3870,JJ Bumrah,DS Kulkarni,YS Chahal,AT Rayudu,34.333333333333336,34.14
3871,JJ Bumrah,YS Chahal,HH Pandya,V Shankar,46.0,37.92
3872,JJ Bumrah,YS Chahal,HH Pandya,RA Jadeja,114.0,30.46
3873,JJ Bumrah,YS Chahal,MS Dhoni,V Shankar,48.0,46.92
3874,JJ Bumrah,YS Chahal,MS Dhoni,RA Jadeja,56.0,39.46
3875,Mohammed Shami,YS Chahal,HH Pandya,RR Pant,63.0,46.489999999999995
3876,Shubman Gill,Mohammed Shami,YS Chahal,HH Pandya,53.0,28.99
3877,MS Dhoni,Mohammed Shami,YS Chahal,HH Pandya,61.33333333333334,48.05
3878,Mohammed Shami,YS Chahal,HH Pandya,AT Rayudu,88.0,50.47
3879,Mohammed Shami,YS Chahal,HH Pandya,V Shankar,62.66666666666666,39.56999999999999
3880,Mohammed Shami,YS Chahal,HH Pandya,AR Patel,52.0,26.029999999999998
3881,Mohammed Shami,YS Chahal,Shubman Gill,AT Rayudu,98.0,40.41
