,player-1,player-2,player-3,combined_avg,sum_of_individual
384,EJG Morgan,AD Hales,MM Ali,97.5625,96.06
385,MA Wood,AD Hales,MM Ali,58.72222222222222,56.77
386,JJ Roy,AD Hales,MM Ali,103.75862068965517,103.03999999999999
387,LE Plunkett,AD Hales,MM Ali,63.333333333333336,59.61
388,BA Stokes,AD Hales,MM Ali,102.84210526315789,89.87
389,AD Hales,RJW Topley,MM Ali,72.6,56.74
390,LE Plunkett,SM Curran,MM Ali,31.0,22.580000000000002
391,JT Ball,SM Curran,MM Ali,32.0,19.79
392,AU Rashid,SM Curran,MM Ali,51.0,23.98
393,EJG Morgan,MA Wood,MM Ali,71.63636363636364,51.06
394,EJG Morgan,JL Denly,MM Ali,77.5,73.78
395,EJG Morgan,LE Plunkett,MM Ali,61.88235294117647,53.9
396,EJG Morgan,BA Stokes,MM Ali,102.38235294117646,84.16
397,EJG Morgan,AU Rashid,MM Ali,57.0,55.300000000000004
398,JJ Roy,MA Wood,MM Ali,59.4,58.04
399,BA Stokes,MA Wood,MM Ali,45.88235294117647,44.870000000000005
400,JJ Roy,JL Denly,MM Ali,119.0,80.75999999999999
401,LE Plunkett,JL Denly,MM Ali,46.0,37.33
402,BA Stokes,JL Denly,MM Ali,85.5,67.59
403,AU Rashid,JL Denly,MM Ali,57.0,38.730000000000004
404,LE Plunkett,JJ Roy,MM Ali,67.25806451612904,60.879999999999995
405,LE Plunkett,BA Stokes,MM Ali,55.32,47.71
406,JT Ball,BA Stokes,MM Ali,72.85714285714286,44.92
407,JT Ball,AU Rashid,MM Ali,18.555555555555557,16.060000000000002
408,BA Stokes,AU Rashid,MM Ali,52.5,49.11000000000001
409,BA Stokes,RJW Topley,MM Ali,48.5,44.84
410,DJ Willey,C Overton,JC Buttler,54.0,39.150000000000006
411,JM Bairstow,C Overton,JC Buttler,133.0,79.86000000000001
412,AD Hales,C Overton,JC Buttler,88.0,77.62
413,C Overton,JC Buttler,MA Wood,54.0,32.620000000000005
414,JJ Roy,C Overton,JC Buttler,155.0,78.89
415,C Overton,AU Rashid,JC Buttler,54.0,36.86
416,DJ Willey,JM Bairstow,C Overton,79.0,53.830000000000005
417,DJ Willey,JJ Roy,C Overton,101.0,52.86
418,JM Bairstow,AD Hales,C Overton,113.0,92.30000000000001
419,EJG Morgan,JM Bairstow,C Overton,94.0,86.59
420,JM Bairstow,C Overton,MA Wood,79.0,47.300000000000004
421,JM Bairstow,JJ Roy,C Overton,180.0,93.57
422,JM Bairstow,C Overton,AU Rashid,79.0,51.540000000000006
423,AD Hales,C Overton,JJ Roy,135.0,91.33
424,EJG Morgan,JJ Roy,C Overton,116.0,85.62
425,JJ Roy,C Overton,MA Wood,101.0,46.33
426,JJ Roy,C Overton,AU Rashid,101.0,50.56999999999999
427,JC Buttler,CR Woakes,JM Vince,85.2,71.85000000000001
428,DJ Willey,CR Woakes,JM Vince,53.333333333333336,45.82
429,CR Woakes,JM Vince,CJ Jordan,68.0,41.55
430,BM Duckett,CR Woakes,JM Vince,107.0,100.76
431,CR Woakes,TK Curran,JM Vince,75.0,50.83
432,EJG Morgan,CR Woakes,JM Vince,128.33333333333334,78.58
433,JJ Roy,CR Woakes,JM Vince,87.5,85.56
434,LE Plunkett,CR Woakes,JM Vince,68.0,42.129999999999995
435,JT Ball,CR Woakes,JM Vince,45.5,39.34
436,BA Stokes,CR Woakes,JM Vince,83.75,72.39
437,CR Woakes,AU Rashid,JM Vince,46.8,43.53
438,JC Buttler,DJ Willey,JM Vince,77.0,67.85000000000001
439,JC Buttler,CJ Jordan,JM Vince,121.0,63.58
